National Center for Education Statistics,,,,,,,,,,,,,,,,,
Education Finance Peer Tool,,,,,,,,,,,,,,,,,
The file contains (980) records based on your search.,,,,,,,,,,,,,,,,,
NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user.,,,,,,,,,,,,,,,,,
LEAID,NAME,FIPST,MSTATE,FIPST_NAME,GSLO,GSHI,a_type,distlocale,SchoolLevel,LocaleCode,LocaleText,data_type,MSC,MSCText,TypeCode,TypeText,PercentPoverty
0691048,Yuba County Office of Education,06,CA,CALIFORNIA,KG,12,1,22,05-Vocational or special education school system,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691020,Merced County Office of Education,06,CA,CALIFORNIA,KG,12,1,13,05-Vocational or special education school system,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691049,Yolo County Office of Education,06,CA,CALIFORNIA,KG,12,1,23,05-Vocational or special education school system,23,Suburb: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691011,Inyo County Office of Education,06,CA,CALIFORNIA,KG,12,1,33,05-Vocational or special education school system,33,Town: Remote,MetroMicro,0,No Type Code,1,Regular School District,
0691021,Monterey County Office of Education,06,CA,CALIFORNIA,KG,12,1,12,05-Vocational or special education school system,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691122,Solano County Office of Education,06,CA,CALIFORNIA,KG,12,1,12,05-Vocational or special education school system,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691052,Mono County Office of Education,06,CA,CALIFORNIA,KG,12,1,11,05-Vocational or special education school system,11,City: Large,MetroMicro,0,No Type Code,1,Regular School District,
0691012,Kern County Office of Education,06,CA,CALIFORNIA,KG,12,1,11,05-Vocational or special education school system,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,
0605490,Bogus Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,0,No Type Code,1,Regular School District,19.2307692307692
0605610,Bonita Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,9.01518438177874
0605640,Bonny Doon Union Elementary,06,CA,CALIFORNIA,KG,06,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,16.4556962025316
0605880,Brea-Olinda Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,7.07184092366902
0605940,Bret Harte Union High,06,CA,CALIFORNIA,09,12,1,32,02-Secondary school system only,32,Town: Distant,MetroMicro,0,No Type Code,1,Regular School District,6.96517412935323
0606420,Buena Vista Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,30.2631578947368
0606540,Burrel Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,25.2475247524752
0633150,Riverside Unified,06,CA,CALIFORNIA,KG,12,1,11,03-Elementary/secondary school system,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,16.9972033851834
0634380,San Dieguito Union High,06,CA,CALIFORNIA,07,12,1,11,02-Secondary school system only,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,7.35132981372647
0634440,San Jacinto Unified,06,CA,CALIFORNIA,KG,12,1,22,03-Elementary/secondary school system,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,20.2218738695285
0634740,San Lorenzo Valley Unified,06,CA,CALIFORNIA,KG,12,1,41,03-Elementary/secondary school system,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,7.19034720512189
0635700,Santa Monica-Malibu Unified,06,CA,CALIFORNIA,KG,12,1,13,03-Elementary/secondary school system,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,11.4347458423377
0635790,Santa Rita Union Elementary,06,CA,CALIFORNIA,KG,08,1,12,01-Elementary school system only,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,17.2553796183516
0635940,Saucelito Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,25
0636000,Sausalito Marin City,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,16.9435215946844
0600043,Scotts Valley Unified,06,CA,CALIFORNIA,KG,12,1,22,03-Elementary/secondary school system,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,5.19575557994877
0636270,Selma Unified,06,CA,CALIFORNIA,KG,12,1,31,03-Elementary/secondary school system,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,30.5909617612978
0611610,Dunham Elementary,06,CA,CALIFORNIA,KG,06,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,11.9047619047619
0611760,Earlimart Elementary,06,CA,CALIFORNIA,KG,08,1,31,01-Elementary school system only,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,48.8275862068966
0612030,El Centro Elementary,06,CA,CALIFORNIA,KG,08,1,13,01-Elementary school system only,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,28.1384083044983
0614250,Fowler Unified,06,CA,CALIFORNIA,KG,12,1,31,03-Elementary/secondary school system,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,24.9629995066601
0614880,Garden Grove Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,18.6661160437745
0691134,Golden Plains Unified,06,CA,CALIFORNIA,KG,12,1,42,03-Elementary/secondary school system,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,24.5848708487085
0615780,Grass Valley Elementary,06,CA,CALIFORNIA,KG,08,1,32,01-Elementary school system only,32,Town: Distant,MetroMicro,2,Micropolitan Area,1,Regular School District,23.0215827338129
0641460,Washington Colony Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,31.3432835820896
0641790,Waugh Elementary,06,CA,CALIFORNIA,KG,06,1,23,01-Elementary school system only,23,Suburb: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,4.81144343302991
0641820,Waukena Joint Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,33.3333333333333
0642450,Whittier City Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,14.7651715039578
0642750,Wilmar Union Elementary,06,CA,CALIFORNIA,KG,06,1,23,01-Elementary school system only,23,Suburb: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,7.32600732600733
0642810,Wilsona Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,26.2974051896208
0642900,Winship-Robbins,06,CA,CALIFORNIA,KG,12,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,25.7731958762887
0643140,Woodside Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,3.7037037037037
0643380,Yreka Union Elementary,06,CA,CALIFORNIA,KG,08,1,32,01-Elementary school system only,32,Town: Distant,MetroMicro,0,No Type Code,1,Regular School District,26.8172888015717
0607230,Campbell Union High,06,CA,CALIFORNIA,09,12,1,11,02-Secondary school system only,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,8.4081247047709
0607410,Capay Joint Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,0,No Type Code,1,Regular School District,11.5853658536585
0607440,Capistrano Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,7.14817032239337
0600067,Caruthers Unified,06,CA,CALIFORNIA,KG,12,1,42,03-Elementary/secondary school system,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,26.159169550173
0607980,Central Union Elementary,06,CA,CALIFORNIA,KG,08,1,31,01-Elementary school system only,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,13.9049826187717
0608640,Cienega Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,11.9047619047619
0608880,Clear Creek Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,2,Micropolitan Area,1,Regular School District,15.6028368794326
0609030,Clovis Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,13.1718192627824
0609300,Colfax Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,12.8032345013477
0609390,Colton Joint Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,20.7897747445659
0609850,Corona-Norco Unified,06,CA,CALIFORNIA,KG,12,1,12,03-Elementary/secondary school system,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,11.9007444168734
0609940,Cotati-Rohnert Park Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,7.5223319228961
0609990,Cottonwood Union Elementary,06,CA,CALIFORNIA,KG,08,1,31,01-Elementary school system only,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,14.052583862194
0610050,Covina-Valley Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,14.1334062329142
0600033,Dos Palos Oro Loma Joint Unified,06,CA,CALIFORNIA,KG,12,1,32,03-Elementary/secondary school system,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,36.0746371803732
0611490,Dry Creek Joint Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,9.38453008039922
0637200,Sonoma Valley Unified,06,CA,CALIFORNIA,KG,12,1,31,03-Elementary/secondary school system,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,8.99839314408141
0637380,South Bay Union,06,CA,CALIFORNIA,KG,08,1,11,01-Elementary school system only,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,21.2177301509985
0637530,South San Francisco Unified,06,CA,CALIFORNIA,KG,12,1,13,03-Elementary/secondary school system,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,8.25358851674641
0637830,Saint Helena Unified,06,CA,CALIFORNIA,KG,12,1,31,03-Elementary/secondary school system,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,8.61702127659574
0637950,Stanislaus Union Elementary,06,CA,CALIFORNIA,KG,08,1,12,01-Elementary school system only,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,21.0087922258214
0638070,Stony Creek Joint Unified,06,CA,CALIFORNIA,KG,12,1,43,03-Elementary/secondary school system,43,Rural: Remote,MetroMicro,0,No Type Code,1,Regular School District,14.1129032258065
0600021,Sunol Glen Unified,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,5.0561797752809
0638700,Taft City,06,CA,CALIFORNIA,KG,08,1,32,01-Elementary school system only,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,26.8986157875047
0639720,Trinidad Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,2,Micropolitan Area,1,Regular School District,25.3521126760563
0640300,Ukiah Unified,06,CA,CALIFORNIA,KG,12,1,33,03-Elementary/secondary school system,33,Town: Remote,MetroMicro,2,Micropolitan Area,1,Regular School District,25.3510017352895
0640590,Vacaville Unified,06,CA,CALIFORNIA,KG,12,1,23,03-Elementary/secondary school system,23,Suburb: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,10.3852481491637
0691135,Val Verde Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,18.6681959249764
0616050,Greenfield Union,06,CA,CALIFORNIA,KG,08,1,11,01-Elementary school system only,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,29.2565635560177
0616740,Hayward Unified,06,CA,CALIFORNIA,KG,12,1,12,03-Elementary/secondary school system,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,15.8251561106155
0616830,Heber Elementary,06,CA,CALIFORNIA,KG,08,1,22,01-Elementary school system only,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,25.0331125827815
0617220,Hilmar Unified,06,CA,CALIFORNIA,KG,12,1,41,03-Elementary/secondary school system,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,22.7976980965029
0617520,Hope Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,31.3253012048193
0617580,Horicon Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,6.74157303370786
0617640,Hot Springs Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,21.875
0619110,Julian Union High,06,CA,CALIFORNIA,09,12,1,42,02-Secondary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,2.5830258302583
0619200,Junction Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,10.7485604606526
0619490,Kerman Unified,06,CA,CALIFORNIA,KG,12,1,31,03-Elementary/secondary school system,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,25.4766949152542
0619540,Kern High,06,CA,CALIFORNIA,09,12,1,11,02-Secondary school system only,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,26.1235523607655
0619650,South Monterey County Joint Union High,06,CA,CALIFORNIA,09,12,1,32,02-Secondary school system only,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,24.8738647830474
0619700,Kings Canyon Joint Unified,06,CA,CALIFORNIA,KG,12,1,32,03-Elementary/secondary school system,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,32.0707070707071
0620040,Knightsen Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,7.69230769230769
0620130,La Canada Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,5.34387730649413
0691005,Contra Costa County Office of Education,06,CA,CALIFORNIA,KG,12,1,21,05-Vocational or special education school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691010,Imperial County Office of Education,06,CA,CALIFORNIA,KG,12,1,22,05-Vocational or special education school system,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691102,Plumas County Office of Education,06,CA,CALIFORNIA,KG,12,1,41,05-Vocational or special education school system,41,Rural: Fringe,MetroMicro,0,No Type Code,1,Regular School District,
0691013,Kings County Office of Education,06,CA,CALIFORNIA,KG,12,1,13,05-Vocational or special education school system,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691051,Alameda County Office of Education,06,CA,CALIFORNIA,KG,12,1,12,05-Vocational or special education school system,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691120,Sierra County Office of Education,06,CA,CALIFORNIA,KG,12,1,42,05-Vocational or special education school system,42,Rural: Distant,MetroMicro,0,No Type Code,1,Regular School District,
0691047,Ventura County Office of Education,06,CA,CALIFORNIA,KG,12,1,13,05-Vocational or special education school system,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691032,San Luis Obispo County Office of Education,06,CA,CALIFORNIA,KG,12,1,23,05-Vocational or special education school system,23,Suburb: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,
